Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus
26,12.0,126.0,31.0,95525.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
64,5.0,336.0,23.0,81146.0,978.0,100.0,1000.0,5000.0,500.0,50000.0,1
37,18.0,162.0,43.0,95867.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
60,2.0,307.0,22.0,75806.0,961.0,100.0,1000.0,5000.0,500.0,50000.0,1
26,19.0,155.0,42.0,96910.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
24,22.0,141.0,40.0,98915.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
33,4.0,228.0,32.0,89754.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
65,17.0,300.0,45.0,93485.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
29,13.0,256.0,45.0,91214.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
34,17.0,264.0,48.0,88263.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
57,37.0,285.0,36.0,94186.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
64,25.0,213.0,49.0,86889.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
19,22.0,271.0,49.0,87300.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
52,7.0,148.0,28.0,89927.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
65,8.0,119.0,23.0,83708.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
40,27.0,97.0,27.0,94415.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
19,37.0,242.0,38.0,93669.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
9,15.0,206.0,46.0,90708.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
33,19.0,184.0,46.0,91548.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
60,24.0,256.0,50.0,85824.0,981.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,37.0,285.0,36.0,94186.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
40,10.0,343.0,30.0,93873.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
36,12.0,133.0,32.0,96543.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
5,39.0,235.0,35.0,92392.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
44,16.0,104.0,29.0,95376.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
49,9.0,191.0,38.0,94947.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
42,22.0,343.0,38.0,99547.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
56,20.0,155.0,42.0,96788.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
45,1.0,264.0,24.0,78280.0,973.0,100.0,1000.0,5000.0,500.0,50000.0,1
7,5.0,126.0,20.0,73965.0,949.0,99.0,1000.0,4999.0,500.0,50000.0,1
25,15.0,264.0,47.0,89893.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
17,2.0,351.0,14.0,54146.0,816.0,96.0,992.0,4982.0,500.0,49989.0,1
25,33.0,141.0,34.0,96690.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
73,1.0,264.0,24.0,78280.0,973.0,100.0,1000.0,5000.0,500.0,50000.0,1
53,11.0,199.0,41.0,94236.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
33,31.0,343.0,34.0,97946.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
26,24.0,322.0,43.0,96535.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
7,27.0,242.0,49.0,86565.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
34,11.0,278.0,42.0,94157.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
8,39.0,206.0,34.0,92151.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
75,17.0,213.0,48.0,88369.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
14,9.0,285.0,38.0,94907.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
7,32.0,365.0,28.0,93213.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
57,17.0,329.0,40.0,98053.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
76,23.0,228.0,50.0,85307.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
77,20.0,177.0,46.0,92651.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
37,20.0,365.0,33.0,99274.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,10.0,191.0,40.0,94999.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
39,2.0,213.0,27.0,82853.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
44,7.0,119.0,22.0,79739.0,970.0,100.0,1000.0,5000.0,500.0,50000.0,1
59,34.0,126.0,29.0,93187.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
70,11.0,235.0,43.0,92534.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
32,15.0,256.0,47.0,89353.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
72,6.0,126.0,22.0,78963.0,969.0,100.0,1000.0,5000.0,500.0,50000.0,1
53,11.0,322.0,36.0,96717.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
16,30.0,162.0,41.0,96675.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
65,36.0,104.0,20.0,78025.0,962.0,99.0,1000.0,5000.0,500.0,50000.0,1
78,24.0,177.0,46.0,92536.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
29,25.0,191.0,47.0,90028.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
69,16.0,249.0,48.0,88079.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
38,7.0,235.0,37.0,93597.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
15,39.0,242.0,35.0,92393.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
27,2.0,365.0,10.0,41303.0,681.0,89.0,970.0,4937.0,500.0,49904.0,1
76,6.0,220.0,35.0,92904.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
11,38.0,148.0,28.0,88734.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
7,13.0,155.0,38.0,97459.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
53,11.0,256.0,43.0,92874.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
30,18.0,184.0,46.0,91945.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
41,33.0,343.0,32.0,96146.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,30.0,242.0,47.0,89129.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
30,1.0,199.0,23.0,76380.0,965.0,100.0,1000.0,5000.0,500.0,50000.0,1
60,18.0,307.0,44.0,94381.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
27,3.0,314.0,23.0,78985.0,973.0,100.0,1000.0,5000.0,500.0,50000.0,1
45,10.0,300.0,38.0,95700.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
7,5.0,97.0,12.0,51096.0,783.0,95.0,989.0,4973.0,500.0,49978.0,1
17,11.0,155.0,36.0,96720.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
60,8.0,343.0,27.0,89396.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
45,14.0,126.0,33.0,97694.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
40,39.0,112.0,17.0,68013.0,916.0,99.0,999.0,4997.0,500.0,49999.0,1
47,22.0,220.0,50.0,85848.0,981.0,100.0,1000.0,5000.0,500.0,50000.0,1
75,24.0,235.0,50.0,85178.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
73,24.0,278.0,48.0,88404.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
31,22.0,90.0,26.0,93222.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
59,33.0,285.0,42.0,94382.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
28,3.0,155.0,22.0,76278.0,962.0,100.0,1000.0,5000.0,500.0,50000.0,1
39,14.0,351.0,33.0,97800.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
69,1.0,256.0,25.0,78821.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1
37,11.0,90.0,19.0,77180.0,957.0,99.0,1000.0,5000.0,500.0,50000.0,1
77,12.0,256.0,44.0,92096.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
39,28.0,162.0,42.0,96193.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
10,1.0,351.0,11.0,45107.0,726.0,92.0,980.0,4955.0,500.0,49948.0,1
50,39.0,351.0,21.0,77553.0,964.0,100.0,1000.0,5000.0,500.0,50000.0,1
23,25.0,336.0,40.0,98792.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
30,29.0,358.0,33.0,98185.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
61,38.0,278.0,35.0,93315.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
68,13.0,119.0,30.0,95479.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
24,8.0,235.0,39.0,93816.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
34,1.0,235.0,25.0,79319.0,977.0,100.0,1000.0,5000.0,500.0,50000.0,1
63,10.0,155.0,34.0,95952.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
17,14.0,228.0,46.0,89986.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
63,38.0,351.0,23.0,82001.0,978.0,100.0,1000.0,5000.0,500.0,50000.0,1
62,32.0,133.0,33.0,97090.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
6,15.0,97.0,26.0,91404.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,0
28,30.0,329.0,38.0,98018.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
55,35.0,322.0,34.0,95521.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
21,6.0,170.0,30.0,90878.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
17,18.0,343.0,37.0,99410.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
63,22.0,141.0,40.0,98915.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
64,15.0,293.0,44.0,93397.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
15,12.0,162.0,38.0,96867.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
51,29.0,235.0,48.0,88206.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,28.0,162.0,42.0,96193.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
44,3.0,314.0,23.0,78985.0,973.0,100.0,1000.0,5000.0,500.0,50000.0,1
79,9.0,177.0,36.0,95336.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
5,20.0,220.0,49.0,86083.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
69,36.0,271.0,39.0,94251.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
55,37.0,213.0,38.0,93911.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
26,26.0,271.0,48.0,88052.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
50,39.0,242.0,35.0,92393.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
23,27.0,213.0,48.0,87913.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
57,32.0,206.0,44.0,92574.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
26,36.0,249.0,40.0,93719.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
35,16.0,293.0,45.0,92807.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
57,27.0,365.0,32.0,98424.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
73,30.0,90.0,23.0,86928.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,25.0,141.0,39.0,98917.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
56,28.0,148.0,40.0,98161.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
30,9.0,191.0,38.0,94947.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
77,37.0,177.0,34.0,94038.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
44,6.0,242.0,36.0,92920.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
49,4.0,329.0,23.0,79177.0,972.0,100.0,1000.0,5000.0,500.0,50000.0,1
76,19.0,191.0,47.0,90257.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
56,6.0,329.0,27.0,87217.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
74,17.0,351.0,35.0,99370.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
31,4.0,343.0,20.0,72857.0,945.0,99.0,1000.0,4999.0,500.0,50000.0,1
67,27.0,343.0,37.0,99333.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
71,33.0,293.0,41.0,95024.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
21,38.0,365.0,19.0,74225.0,948.0,99.0,1000.0,4999.0,500.0,50000.0,1
52,25.0,191.0,47.0,90028.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
37,20.0,322.0,42.0,96599.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
13,32.0,365.0,28.0,93213.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
77,19.0,293.0,46.0,91351.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
64,23.0,112.0,33.0,99310.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,18.0,90.0,25.0,91663.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,0
7,1.0,278.0,23.0,76547.0,966.0,100.0,1000.0,5000.0,500.0,50000.0,1
39,34.0,235.0,43.0,92732.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
48,15.0,141.0,37.0,98614.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
32,37.0,256.0,38.0,93788.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
24,8.0,358.0,24.0,84197.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
75,9.0,285.0,38.0,94907.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
58,11.0,170.0,38.0,96298.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
33,33.0,155.0,36.0,96968.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
28,39.0,155.0,27.0,87295.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
37,18.0,191.0,47.0,90699.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
27,33.0,126.0,30.0,94889.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
76,24.0,97.0,28.0,95966.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
48,17.0,162.0,42.0,96127.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
27,24.0,264.0,49.0,86489.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
62,27.0,293.0,46.0,91905.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
5,15.0,206.0,46.0,90708.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
55,14.0,90.0,23.0,85722.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
25,7.0,191.0,35.0,93751.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
18,25.0,358.0,34.0,99778.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
36,9.0,177.0,36.0,95336.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
60,15.0,307.0,42.0,95510.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,36.0,278.0,38.0,94486.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
79,36.0,285.0,38.0,94709.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
79,23.0,112.0,33.0,99310.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
51,17.0,155.0,41.0,97235.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
63,14.0,148.0,38.0,98054.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
63,33.0,285.0,42.0,94382.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
45,17.0,278.0,47.0,89995.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
16,28.0,293.0,45.0,92419.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
55,18.0,278.0,48.0,89396.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
76,7.0,191.0,35.0,93751.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
75,3.0,307.0,25.0,80903.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
49,6.0,170.0,30.0,90878.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
67,20.0,112.0,32.0,99137.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
35,12.0,285.0,42.0,94274.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
39,40.0,242.0,33.0,90926.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
66,5.0,256.0,33.0,91595.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
75,14.0,155.0,39.0,97545.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
49,5.0,177.0,30.0,89229.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
12,9.0,104.0,21.0,79682.0,968.0,100.0,1000.0,5000.0,500.0,50000.0,1
34,4.0,184.0,28.0,87177.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
72,15.0,104.0,28.0,94220.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
51,36.0,199.0,38.0,94521.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
59,28.0,365.0,31.0,97824.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
53,25.0,264.0,49.0,86774.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
50,40.0,104.0,13.0,55279.0,822.0,96.0,993.0,4983.0,500.0,49990.0,1
65,36.0,112.0,22.0,82272.0,977.0,100.0,1000.0,5000.0,500.0,50000.0,1
52,23.0,213.0,49.0,86490.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
20,33.0,170.0,39.0,96286.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
15,30.0,256.0,47.0,89655.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
69,6.0,184.0,32.0,92102.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
66,7.0,228.0,37.0,93625.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
56,16.0,293.0,45.0,92807.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
28,20.0,307.0,45.0,93862.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
76,1.0,365.0,8.0,30990.0,549.0,79.0,923.0,4851.0,499.0,49621.0,1
8,14.0,141.0,36.0,98299.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
34,3.0,97.0,8.0,33592.0,582.0,82.0,937.0,4878.0,499.0,49718.0,1
74,33.0,177.0,40.0,95736.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
62,35.0,365.0,24.0,86172.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
10,34.0,307.0,38.0,96078.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
71,39.0,285.0,33.0,91717.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
47,28.0,278.0,47.0,90213.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
40,32.0,365.0,28.0,93213.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
18,20.0,126.0,36.0,99929.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,0
42,31.0,97.0,24.0,88886.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
32,26.0,264.0,49.0,87218.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
44,40.0,184.0,30.0,88858.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,16.0,343.0,36.0,99056.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
64,33.0,177.0,40.0,95736.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
33,4.0,351.0,18.0,68761.0,922.0,99.0,999.0,4998.0,500.0,50000.0,1
32,3.0,228.0,29.0,87104.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
19,34.0,307.0,38.0,96078.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
71,38.0,155.0,29.0,90184.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
21,23.0,358.0,35.0,99965.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
29,22.0,293.0,47.0,90881.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
32,2.0,293.0,24.0,79262.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1
54,3.0,351.0,16.0,61993.0,879.0,98.0,997.0,4993.0,500.0,49998.0,1
59,39.0,351.0,21.0,77553.0,964.0,100.0,1000.0,5000.0,500.0,50000.0,1
72,28.0,264.0,48.0,88514.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
61,18.0,264.0,49.0,87591.0,985.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,4.0,242.0,32.0,89831.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
31,6.0,249.0,35.0,92917.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
9,20.0,199.0,48.0,88726.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
68,37.0,271.0,37.0,94011.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
17,9.0,264.0,40.0,94087.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
46,13.0,191.0,43.0,93826.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,27.0,256.0,49.0,87185.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
60,24.0,126.0,36.0,99963.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
31,37.0,112.0,21.0,78248.0,964.0,99.0,1000.0,5000.0,500.0,50000.0,1
58,14.0,293.0,43.0,93983.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
18,34.0,343.0,31.0,94796.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
27,40.0,322.0,26.0,83983.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
58,34.0,285.0,40.0,94736.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
40,7.0,133.0,25.0,85973.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
40,22.0,271.0,49.0,87300.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
18,20.0,133.0,38.0,99610.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,0
69,39.0,293.0,32.0,91311.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
54,9.0,293.0,37.0,95151.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
24,1.0,133.0,13.0,50051.0,778.0,95.0,988.0,4972.0,500.0,49977.0,1
6,18.0,148.0,40.0,98111.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
26,10.0,329.0,33.0,95635.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
23,26.0,351.0,36.0,99719.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
74,20.0,300.0,46.0,92441.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
35,13.0,278.0,44.0,92938.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
39,29.0,271.0,47.0,90045.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
76,6.0,126.0,22.0,78963.0,969.0,100.0,1000.0,5000.0,500.0,50000.0,1
68,28.0,213.0,48.0,88617.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
39,33.0,141.0,34.0,96690.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
18,12.0,90.0,20.0,80511.0,968.0,99.0,1000.0,5000.0,500.0,50000.0,1
30,25.0,300.0,46.0,92513.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
67,36.0,278.0,38.0,94486.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
16,14.0,191.0,44.0,93192.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
34,28.0,213.0,48.0,88617.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
56,8.0,278.0,37.0,94412.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
50,3.0,249.0,29.0,87127.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
13,37.0,177.0,34.0,94038.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
37,3.0,358.0,14.0,56607.0,836.0,97.0,994.0,4986.0,500.0,49993.0,1
68,39.0,191.0,32.0,91666.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
20,1.0,249.0,25.0,79168.0,977.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,9.0,322.0,33.0,94906.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
58,17.0,300.0,45.0,93485.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
53,39.0,365.0,18.0,68792.0,920.0,99.0,999.0,4997.0,500.0,49999.0,1
73,26.0,184.0,46.0,91666.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
23,29.0,199.0,46.0,91060.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
19,30.0,242.0,47.0,89129.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
39,25.0,336.0,40.0,98792.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,16.0,170.0,43.0,95293.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
6,6.0,119.0,20.0,75050.0,953.0,99.0,1000.0,4999.0,500.0,50000.0,1
53,10.0,307.0,37.0,95959.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
72,2.0,264.0,27.0,82931.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
30,30.0,256.0,47.0,89655.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
38,6.0,133.0,24.0,82195.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
45,30.0,314.0,41.0,96543.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
77,35.0,256.0,41.0,93577.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
56,9.0,358.0,25.0,87468.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
6,22.0,90.0,26.0,93222.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,0
9,15.0,155.0,40.0,97508.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
6,10.0,133.0,30.0,93673.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
36,32.0,358.0,30.0,95105.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
70,16.0,126.0,34.0,98955.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
19,15.0,228.0,47.0,89032.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
28,18.0,285.0,47.0,90522.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
37,22.0,184.0,47.0,91086.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
50,28.0,191.0,46.0,91434.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
