Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus
17,34.0,177.0,37.0,82252.0,862.0,96.0,502.0,2830.0,339.0,26132.0,0
34,11.0,228.0,43.0,68313.0,772.0,79.0,658.0,3480.0,285.0,38621.0,0
48,23.0,365.0,30.0,96827.0,590.0,94.0,791.0,4451.0,236.0,27480.0,1
58,37.0,133.0,23.0,44287.0,562.0,59.0,886.0,4556.0,201.0,47725.0,1
73,38.0,264.0,33.0,71133.0,987.0,94.0,316.0,1725.0,402.0,27361.0,0
42,13.0,199.0,44.0,69838.0,728.0,77.0,712.0,3758.0,265.0,40143.0,0
57,28.0,307.0,42.0,79886.0,712.0,83.0,715.0,3855.0,264.0,36198.0,1
35,6.0,249.0,35.0,72415.0,979.0,95.0,327.0,1799.0,398.0,26857.0,0
48,32.0,104.0,22.0,54987.0,569.0,54.0,888.0,4532.0,200.0,48822.0,1
31,1.0,119.0,6.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
44,32.0,314.0,37.0,86879.0,792.0,96.0,589.0,3345.0,309.0,25583.0,1
28,24.0,278.0,48.0,52608.0,436.0,52.0,960.0,4892.0,173.0,49300.0,1
15,11.0,307.0,37.0,85008.0,816.0,96.0,562.0,3180.0,318.0,26143.0,0
76,34.0,104.0,19.0,32375.0,151.0,33.0,980.0,4806.0,165.0,49326.0,1
56,29.0,365.0,28.0,84813.0,707.0,84.0,718.0,3883.0,263.0,35632.0,1
30,38.0,112.0,15.0,100.0,10.0,1.0,10.0,10.0,500.0,100.0,1
41,5.0,191.0,30.0,64779.0,962.0,88.0,374.0,1964.0,383.0,32184.0,0
78,18.0,343.0,36.0,98023.0,605.0,99.0,764.0,4390.0,246.0,22686.0,1
49,6.0,242.0,35.0,72376.0,979.0,95.0,327.0,1799.0,398.0,26845.0,0
38,7.0,184.0,33.0,75751.0,947.0,95.0,380.0,2100.0,381.0,27160.0,0
21,27.0,358.0,31.0,95621.0,633.0,96.0,753.0,4267.0,250.0,26098.0,1
6,7.0,90.0,10.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
64,30.0,97.0,22.0,57822.0,556.0,53.0,898.0,4576.0,196.0,49097.0,1
37,7.0,97.0,12.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
16,25.0,206.0,48.0,49494.0,390.0,49.0,977.0,4958.0,166.0,49653.0,1
50,29.0,256.0,47.0,54874.0,533.0,59.0,904.0,4654.0,194.0,47707.0,1
5,34.0,235.0,41.0,70976.0,833.0,85.0,569.0,3048.0,316.0,34787.0,0
27,4.0,141.0,19.0,8587.0,10.0,23.0,439.0,1227.0,361.0,46847.0,1
7,26.0,90.0,22.0,65061.0,571.0,55.0,885.0,4522.0,201.0,48659.0,0
51,1.0,256.0,23.0,20691.0,217.0,60.0,972.0,4931.0,168.0,47520.0,1
56,5.0,336.0,21.0,27389.0,206.0,46.0,986.0,4915.0,163.0,49869.0,1
32,2.0,365.0,6.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
58,32.0,206.0,43.0,70280.0,767.0,80.0,663.0,3516.0,283.0,38275.0,1
55,14.0,104.0,25.0,72150.0,689.0,69.0,768.0,3986.0,245.0,44095.0,0
77,9.0,97.0,16.0,1089.0,10.0,1.0,10.0,10.0,500.0,17922.0,1
64,11.0,148.0,33.0,87346.0,804.0,97.0,574.0,3263.0,314.0,25271.0,0
8,18.0,343.0,36.0,98023.0,605.0,99.0,764.0,4390.0,246.0,22686.0,0
45,4.0,228.0,30.0,61529.0,979.0,89.0,344.0,1801.0,393.0,31626.0,0
56,27.0,358.0,31.0,95621.0,633.0,96.0,753.0,4267.0,250.0,26098.0,1
65,30.0,293.0,43.0,74779.0,739.0,81.0,692.0,3695.0,272.0,37780.0,1
54,31.0,307.0,39.0,83971.0,773.0,92.0,625.0,3474.0,296.0,29567.0,1
21,20.0,242.0,50.0,38488.0,154.0,36.0,980.0,4813.0,165.0,49659.0,1
53,38.0,256.0,34.0,71184.0,988.0,95.0,314.0,1716.0,402.0,27168.0,0
45,26.0,249.0,49.0,43398.0,281.0,43.0,995.0,4992.0,159.0,49996.0,1
42,8.0,322.0,30.0,75220.0,898.0,89.0,468.0,2529.0,351.0,31411.0,0
34,30.0,141.0,35.0,93067.0,711.0,99.0,673.0,3863.0,279.0,23405.0,0
13,27.0,228.0,49.0,46202.0,350.0,47.0,986.0,4990.0,163.0,49806.0,1
11,29.0,249.0,47.0,53253.0,508.0,57.0,920.0,4728.0,188.0,48137.0,1
59,26.0,206.0,48.0,51489.0,434.0,52.0,960.0,4897.0,173.0,49274.0,1
34,11.0,191.0,40.0,77801.0,817.0,89.0,581.0,3172.0,312.0,32054.0,0
58,29.0,271.0,46.0,60286.0,605.0,64.0,848.0,4389.0,215.0,45961.0,1
22,1.0,162.0,16.0,100.0,10.0,1.0,10.0,10.0,500.0,100.0,1
48,38.0,271.0,33.0,70953.0,985.0,94.0,321.0,1744.0,400.0,27721.0,0
23,7.0,300.0,32.0,74999.0,943.0,93.0,391.0,2141.0,377.0,28275.0,0
48,17.0,90.0,22.0,62030.0,547.0,52.0,904.0,4608.0,194.0,49199.0,1
25,14.0,119.0,29.0,87843.0,717.0,89.0,694.0,3829.0,272.0,31647.0,0
79,9.0,365.0,20.0,37563.0,310.0,42.0,995.0,5000.0,159.0,50000.0,1
77,5.0,155.0,24.0,45331.0,662.0,67.0,796.0,4124.0,235.0,44960.0,1
45,39.0,285.0,29.0,62522.0,956.0,87.0,386.0,2019.0,379.0,33033.0,0
45,14.0,256.0,46.0,58250.0,593.0,63.0,858.0,4438.0,211.0,46312.0,1
20,18.0,199.0,47.0,55456.0,492.0,55.0,931.0,4772.0,184.0,48567.0,1
34,20.0,90.0,23.0,70362.0,597.0,60.0,860.0,4421.0,211.0,47469.0,0
49,15.0,228.0,47.0,52759.0,493.0,56.0,929.0,4768.0,184.0,48393.0,1
28,19.0,119.0,32.0,98697.0,585.0,98.0,784.0,4471.0,238.0,24072.0,0
30,23.0,206.0,49.0,47374.0,341.0,46.0,989.0,4995.0,162.0,49907.0,1
51,8.0,249.0,38.0,74769.0,910.0,93.0,442.0,2429.0,360.0,28856.0,0
63,14.0,329.0,36.0,92321.0,710.0,98.0,676.0,3868.0,278.0,24128.0,1
60,5.0,343.0,19.0,15209.0,10.0,29.0,723.0,3063.0,262.0,48474.0,1
73,3.0,322.0,20.0,10655.0,10.0,33.0,640.0,2526.0,292.0,49200.0,1
7,16.0,322.0,40.0,88985.0,692.0,92.0,711.0,3968.0,265.0,29222.0,0
60,10.0,112.0,22.0,50082.0,540.0,53.0,907.0,4630.0,193.0,48987.0,1
12,13.0,264.0,45.0,64201.0,683.0,71.0,769.0,4016.0,244.0,43110.0,0
9,11.0,213.0,42.0,70982.0,790.0,82.0,631.0,3362.0,294.0,36940.0,0
20,39.0,112.0,13.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
29,13.0,148.0,35.0,91436.0,736.0,98.0,647.0,3711.0,288.0,23785.0,0
65,3.0,336.0,16.0,100.0,10.0,1.0,10.0,10.0,500.0,9547.0,1
35,4.0,256.0,30.0,61048.0,973.0,89.0,355.0,1858.0,389.0,32082.0,0
25,37.0,336.0,25.0,53167.0,728.0,69.0,729.0,3761.0,259.0,44251.0,1
37,5.0,133.0,19.0,15388.0,10.0,29.0,730.0,3112.0,259.0,48539.0,1
36,5.0,336.0,21.0,27389.0,206.0,46.0,986.0,4915.0,163.0,49869.0,1
53,13.0,119.0,28.0,83292.0,746.0,85.0,673.0,3649.0,279.0,34653.0,0
9,34.0,184.0,38.0,80638.0,863.0,94.0,505.0,2824.0,338.0,27403.0,0
47,8.0,126.0,23.0,50006.0,615.0,60.0,846.0,4345.0,216.0,47398.0,0
23,29.0,300.0,43.0,76930.0,725.0,81.0,706.0,3781.0,267.0,37357.0,0
44,34.0,177.0,37.0,82252.0,862.0,96.0,502.0,2830.0,339.0,26132.0,0
6,14.0,293.0,43.0,74621.0,730.0,80.0,703.0,3747.0,268.0,38255.0,0
41,4.0,112.0,11.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
63,1.0,264.0,22.0,18543.0,142.0,57.0,958.0,4786.0,174.0,48265.0,1
53,39.0,97.0,8.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
39,39.0,126.0,17.0,100.0,10.0,1.0,10.0,10.0,500.0,27985.0,1
22,37.0,343.0,23.0,44152.0,559.0,59.0,888.0,4566.0,200.0,47766.0,1
9,31.0,293.0,42.0,77011.0,770.0,85.0,648.0,3498.0,288.0,35054.0,0
5,4.0,206.0,29.0,59149.0,948.0,86.0,400.0,2088.0,374.0,33774.0,0
32,39.0,112.0,13.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
63,9.0,329.0,30.0,78484.0,870.0,90.0,506.0,2764.0,338.0,30792.0,0
50,12.0,365.0,25.0,68718.0,716.0,69.0,739.0,3829.0,255.0,43953.0,1
44,32.0,307.0,38.0,84600.0,799.0,94.0,588.0,3302.0,309.0,27510.0,1
40,37.0,235.0,36.0,73515.0,958.0,95.0,362.0,1994.0,387.0,27069.0,0
49,4.0,235.0,30.0,61753.0,982.0,89.0,338.0,1774.0,394.0,31410.0,0
74,30.0,351.0,31.0,90815.0,716.0,94.0,680.0,3830.0,277.0,27433.0,1
64,3.0,351.0,13.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
49,3.0,126.0,13.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
78,2.0,343.0,12.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
41,33.0,206.0,41.0,73049.0,812.0,85.0,597.0,3208.0,306.0,34994.0,0
36,10.0,170.0,36.0,84190.0,847.0,97.0,519.0,2945.0,334.0,25274.0,0
58,28.0,293.0,44.0,70008.0,675.0,73.0,773.0,4057.0,243.0,42287.0,1
13,35.0,343.0,26.0,66753.0,815.0,77.0,612.0,3187.0,301.0,40121.0,0
40,13.0,213.0,45.0,64170.0,683.0,71.0,769.0,4018.0,244.0,43124.0,0
28,22.0,314.0,43.0,80626.0,666.0,80.0,766.0,4107.0,246.0,38013.0,1
24,22.0,213.0,49.0,43596.0,265.0,42.0,996.0,4983.0,159.0,49994.0,1
56,11.0,184.0,39.0,80370.0,820.0,91.0,570.0,3149.0,316.0,30005.0,0
79,10.0,112.0,22.0,50082.0,540.0,53.0,907.0,4630.0,193.0,48987.0,1
6,31.0,104.0,23.0,63577.0,651.0,62.0,814.0,4178.0,228.0,46891.0,0
58,12.0,285.0,42.0,75810.0,783.0,85.0,633.0,3409.0,294.0,35055.0,1
53,28.0,141.0,36.0,94978.0,661.0,99.0,720.0,4130.0,262.0,23548.0,1
46,32.0,177.0,39.0,81826.0,802.0,91.0,592.0,3280.0,308.0,29851.0,0
39,11.0,242.0,43.0,67762.0,768.0,79.0,664.0,3507.0,283.0,38953.0,0
44,28.0,271.0,47.0,57022.0,545.0,60.0,896.0,4615.0,197.0,47514.0,1
46,8.0,322.0,30.0,75220.0,898.0,89.0,468.0,2529.0,351.0,31411.0,0
54,3.0,307.0,22.0,27675.0,321.0,57.0,979.0,5000.0,165.0,48243.0,1
51,29.0,133.0,34.0,94840.0,677.0,99.0,706.0,4051.0,267.0,23353.0,0
40,30.0,293.0,43.0,74779.0,739.0,81.0,692.0,3695.0,272.0,37780.0,1
17,7.0,126.0,21.0,36393.0,362.0,48.0,983.0,4983.0,164.0,49694.0,1
30,35.0,249.0,40.0,73452.0,881.0,90.0,492.0,2672.0,343.0,31145.0,0
52,28.0,264.0,47.0,53782.0,498.0,56.0,927.0,4755.0,185.0,48369.0,1
51,24.0,249.0,50.0,39639.0,182.0,38.0,987.0,4874.0,163.0,49798.0,1
27,39.0,300.0,28.0,57436.0,890.0,82.0,499.0,2596.0,340.0,37152.0,0
71,4.0,343.0,17.0,100.0,10.0,1.0,10.0,10.0,500.0,28009.0,1
76,12.0,133.0,31.0,87475.0,771.0,94.0,623.0,3492.0,297.0,28054.0,0
28,6.0,133.0,21.0,32889.0,316.0,49.0,989.0,5000.0,161.0,49685.0,1
11,34.0,213.0,41.0,73568.0,847.0,87.0,545.0,2948.0,325.0,32936.0,0
52,3.0,249.0,28.0,51895.0,894.0,83.0,491.0,2568.0,343.0,36102.0,0
21,38.0,220.0,34.0,71184.0,988.0,95.0,314.0,1716.0,402.0,27166.0,0
12,25.0,133.0,36.0,98153.0,599.0,99.0,770.0,4416.0,244.0,22850.0,0
51,3.0,249.0,28.0,51895.0,894.0,83.0,491.0,2568.0,343.0,36102.0,0
33,31.0,322.0,37.0,89371.0,757.0,97.0,629.0,3584.0,295.0,24921.0,0
43,20.0,285.0,47.0,57571.0,507.0,57.0,922.0,4730.0,187.0,48330.0,1
64,15.0,126.0,32.0,94424.0,669.0,97.0,718.0,4087.0,263.0,25097.0,0
42,33.0,126.0,27.0,76070.0,802.0,82.0,616.0,3278.0,300.0,36918.0,0
72,16.0,148.0,38.0,92603.0,673.0,96.0,718.0,4070.0,263.0,25968.0,1
66,20.0,199.0,48.0,52420.0,432.0,51.0,962.0,4900.0,172.0,49350.0,1
45,27.0,249.0,49.0,46220.0,351.0,47.0,986.0,4990.0,163.0,49804.0,1
20,11.0,104.0,21.0,47192.0,453.0,47.0,958.0,4861.0,174.0,49815.0,0
47,22.0,314.0,43.0,80626.0,666.0,80.0,766.0,4107.0,246.0,38013.0,1
8,15.0,365.0,28.0,85856.0,699.0,85.0,724.0,3931.0,261.0,35108.0,0
73,32.0,90.0,17.0,20118.0,10.0,9.0,605.0,2330.0,304.0,40548.0,1
10,30.0,271.0,45.0,63708.0,663.0,69.0,790.0,4120.0,237.0,43882.0,0
17,19.0,199.0,48.0,53649.0,456.0,53.0,950.0,4854.0,176.0,49071.0,1
46,24.0,285.0,47.0,57681.0,510.0,57.0,920.0,4722.0,188.0,48272.0,1
7,22.0,256.0,50.0,40747.0,204.0,38.0,991.0,4911.0,161.0,49866.0,1
34,18.0,249.0,49.0,43059.0,270.0,42.0,996.0,4986.0,159.0,50000.0,1
52,20.0,235.0,50.0,38482.0,154.0,36.0,980.0,4813.0,165.0,49658.0,1
65,3.0,314.0,21.0,20011.0,74.0,47.0,941.0,4583.0,180.0,49822.0,1
12,34.0,293.0,38.0,80661.0,863.0,94.0,505.0,2824.0,338.0,27384.0,0
25,5.0,220.0,32.0,68028.0,994.0,93.0,309.0,1655.0,404.0,28672.0,0
60,23.0,155.0,42.0,86214.0,661.0,86.0,755.0,4131.0,249.0,33884.0,1
46,17.0,285.0,46.0,62495.0,591.0,64.0,859.0,4445.0,211.0,46255.0,1
25,4.0,293.0,27.0,52399.0,847.0,79.0,566.0,2948.0,317.0,38811.0,0
11,8.0,351.0,23.0,49864.0,612.0,60.0,849.0,4356.0,215.0,47445.0,0
67,17.0,177.0,44.0,72821.0,671.0,74.0,774.0,4078.0,243.0,41580.0,1
59,13.0,206.0,44.0,66768.0,706.0,74.0,742.0,3890.0,254.0,41830.0,1
62,9.0,256.0,40.0,74365.0,872.0,90.0,504.0,2747.0,339.0,31150.0,0
72,9.0,307.0,34.0,82224.0,881.0,96.0,473.0,2674.0,349.0,25500.0,0
50,15.0,235.0,47.0,51934.0,480.0,55.0,937.0,4801.0,182.0,48581.0,1
33,19.0,126.0,34.0,99450.0,581.0,100.0,780.0,4485.0,240.0,22309.0,0
58,6.0,249.0,35.0,72415.0,979.0,95.0,327.0,1799.0,398.0,26857.0,0
41,1.0,206.0,22.0,15614.0,37.0,53.0,915.0,4444.0,190.0,49104.0,1
25,30.0,314.0,39.0,86513.0,745.0,93.0,655.0,3660.0,286.0,28758.0,0
60,2.0,351.0,10.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
22,1.0,358.0,6.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
42,3.0,228.0,28.0,51902.0,894.0,83.0,491.0,2567.0,343.0,36096.0,0
6,17.0,97.0,24.0,75577.0,652.0,68.0,802.0,4176.0,232.0,44316.0,0
13,7.0,249.0,36.0,74475.0,948.0,95.0,379.0,2095.0,381.0,27090.0,0
12,4.0,177.0,26.0,48633.0,779.0,75.0,659.0,3434.0,284.0,41131.0,0
35,23.0,307.0,44.0,74662.0,653.0,74.0,791.0,4171.0,236.0,41656.0,1
79,11.0,228.0,43.0,68313.0,772.0,79.0,658.0,3480.0,285.0,38621.0,1
65,8.0,191.0,36.0,78506.0,918.0,96.0,422.0,2363.0,367.0,26161.0,0
45,1.0,228.0,23.0,22098.0,264.0,61.0,974.0,4982.0,167.0,46981.0,1
7,1.0,126.0,8.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
12,19.0,199.0,48.0,53649.0,456.0,53.0,950.0,4854.0,176.0,49071.0,1
69,8.0,343.0,25.0,59249.0,758.0,70.0,693.0,3573.0,272.0,43478.0,1
76,18.0,358.0,32.0,97645.0,602.0,97.0,774.0,4403.0,242.0,24797.0,1
55,1.0,148.0,13.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
30,24.0,285.0,47.0,57681.0,510.0,57.0,920.0,4722.0,188.0,48272.0,1
60,37.0,256.0,36.0,73904.0,960.0,95.0,359.0,1983.0,388.0,26841.0,0
11,27.0,119.0,31.0,95659.0,633.0,96.0,753.0,4268.0,250.0,26044.0,0
22,2.0,184.0,22.0,21831.0,194.0,55.0,974.0,4895.0,167.0,48639.0,1
45,7.0,329.0,27.0,62674.0,843.0,78.0,574.0,2979.0,315.0,39480.0,0
43,7.0,162.0,30.0,71211.0,919.0,88.0,440.0,2348.0,361.0,32490.0,0
7,6.0,213.0,34.0,72491.0,978.0,95.0,329.0,1805.0,398.0,27028.0,0
74,4.0,271.0,29.0,59131.0,948.0,86.0,401.0,2090.0,374.0,33789.0,0
7,12.0,155.0,36.0,89049.0,774.0,98.0,608.0,3472.0,302.0,24379.0,0
13,18.0,155.0,41.0,87506.0,672.0,89.0,738.0,4072.0,255.0,31966.0,0
54,3.0,307.0,22.0,27675.0,321.0,57.0,979.0,5000.0,165.0,48243.0,1
43,13.0,300.0,41.0,80606.0,766.0,88.0,644.0,3521.0,290.0,32812.0,0
18,26.0,155.0,41.0,87495.0,676.0,89.0,734.0,4053.0,257.0,31765.0,0
64,18.0,271.0,48.0,51251.0,426.0,51.0,964.0,4910.0,171.0,49359.0,1
50,30.0,155.0,38.0,89582.0,733.0,96.0,658.0,3732.0,284.0,26053.0,0
58,13.0,119.0,28.0,83292.0,746.0,85.0,673.0,3649.0,279.0,34653.0,0
19,37.0,235.0,36.0,73515.0,958.0,95.0,362.0,1994.0,387.0,27069.0,0
8,34.0,271.0,40.0,75163.0,853.0,89.0,533.0,2901.0,329.0,31742.0,0
18,11.0,271.0,42.0,73004.0,801.0,84.0,613.0,3287.0,301.0,35580.0,0
47,5.0,271.0,31.0,67062.0,985.0,91.0,328.0,1746.0,398.0,29833.0,0
44,17.0,213.0,48.0,50248.0,420.0,51.0,966.0,4919.0,171.0,49372.0,1
73,25.0,112.0,30.0,95325.0,611.0,93.0,779.0,4365.0,240.0,28501.0,1
73,38.0,97.0,10.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
42,38.0,256.0,34.0,71184.0,988.0,95.0,314.0,1716.0,402.0,27168.0,0
50,5.0,322.0,24.0,45237.0,660.0,67.0,797.0,4133.0,234.0,45001.0,1
43,18.0,141.0,38.0,95631.0,627.0,97.0,754.0,4295.0,250.0,24722.0,0
16,37.0,271.0,35.0,74526.0,961.0,95.0,356.0,1970.0,389.0,26579.0,0
7,15.0,220.0,47.0,54389.0,519.0,58.0,914.0,4697.0,190.0,47988.0,1
31,20.0,220.0,49.0,41406.0,221.0,39.0,993.0,4937.0,160.0,49923.0,1
63,16.0,155.0,40.0,88930.0,692.0,92.0,711.0,3967.0,266.0,29270.0,1
64,3.0,285.0,25.0,42805.0,716.0,74.0,732.0,3833.0,258.0,41858.0,1
79,15.0,293.0,44.0,72179.0,699.0,76.0,744.0,3927.0,254.0,40637.0,1
63,25.0,126.0,34.0,99247.0,586.0,100.0,777.0,4468.0,241.0,22363.0,1
20,28.0,314.0,41.0,84614.0,710.0,88.0,704.0,3865.0,268.0,32590.0,0
79,3.0,365.0,8.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
5,25.0,97.0,25.0,80578.0,648.0,73.0,797.0,4196.0,234.0,42071.0,0
45,27.0,322.0,40.0,88235.0,686.0,91.0,721.0,4002.0,262.0,30428.0,1
76,28.0,162.0,41.0,84553.0,710.0,88.0,704.0,3864.0,268.0,32639.0,1
5,26.0,148.0,39.0,91954.0,656.0,94.0,739.0,4156.0,255.0,27866.0,0
49,1.0,271.0,22.0,15569.0,36.0,53.0,914.0,4437.0,191.0,49116.0,1
54,24.0,177.0,45.0,69019.0,625.0,68.0,825.0,4300.0,224.0,44352.0,1
58,26.0,343.0,36.0,97801.0,610.0,99.0,760.0,4366.0,247.0,22686.0,1
52,3.0,351.0,13.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
29,37.0,329.0,26.0,60134.0,828.0,76.0,596.0,3085.0,307.0,40365.0,0
30,31.0,191.0,43.0,73426.0,757.0,81.0,671.0,3580.0,280.0,37527.0,0
53,33.0,343.0,29.0,81293.0,816.0,89.0,582.0,3180.0,312.0,31992.0,1
40,16.0,256.0,48.0,50828.0,444.0,53.0,955.0,4877.0,175.0,49085.0,1
31,26.0,264.0,48.0,48004.0,372.0,48.0,982.0,4975.0,164.0,49731.0,1
13,30.0,242.0,46.0,56423.0,576.0,62.0,872.0,4503.0,206.0,46716.0,1
77,39.0,220.0,32.0,66252.0,996.0,92.0,307.0,1632.0,405.0,29246.0,0
17,13.0,90.0,18.0,33868.0,88.0,25.0,957.0,4630.0,174.0,47551.0,1
9,26.0,90.0,22.0,65061.0,571.0,55.0,885.0,4522.0,201.0,48659.0,0
79,9.0,199.0,38.0,78036.0,882.0,93.0,481.0,2666.0,347.0,28289.0,0
10,34.0,97.0,17.0,13663.0,10.0,5.0,342.0,663.0,393.0,38064.0,1
14,19.0,343.0,36.0,98325.0,594.0,99.0,773.0,4433.0,243.0,22844.0,1
51,35.0,228.0,40.0,73445.0,881.0,90.0,492.0,2673.0,343.0,31150.0,0
10,35.0,300.0,35.0,80872.0,895.0,96.0,453.0,2556.0,356.0,25659.0,0
72,7.0,162.0,30.0,71211.0,919.0,88.0,440.0,2348.0,361.0,32490.0,0
16,27.0,358.0,31.0,95621.0,633.0,96.0,753.0,4267.0,250.0,26098.0,1
25,40.0,90.0,3.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
70,38.0,235.0,34.0,71162.0,988.0,95.0,313.0,1711.0,403.0,27042.0,0
37,36.0,256.0,38.0,74776.0,924.0,93.0,419.0,2310.0,368.0,28124.0,0
9,4.0,97.0,6.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
21,2.0,133.0,12.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
69,3.0,365.0,8.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
12,2.0,365.0,6.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
30,29.0,249.0,47.0,53253.0,508.0,57.0,920.0,4728.0,188.0,48137.0,1
70,13.0,358.0,28.0,83209.0,746.0,85.0,673.0,3649.0,279.0,34732.0,1
10,32.0,199.0,42.0,72919.0,781.0,82.0,640.0,3419.0,291.0,36566.0,0
56,38.0,300.0,30.0,66657.0,947.0,88.0,398.0,2096.0,375.0,32581.0,0
50,37.0,314.0,29.0,69146.0,921.0,87.0,442.0,2337.0,360.0,33387.0,0
65,36.0,184.0,34.0,78032.0,929.0,96.0,404.0,2261.0,373.0,26132.0,0
69,16.0,177.0,44.0,74719.0,694.0,77.0,746.0,3958.0,253.0,39882.0,1
40,11.0,249.0,43.0,68324.0,772.0,79.0,658.0,3480.0,285.0,38614.0,0
40,15.0,104.0,25.0,77654.0,692.0,74.0,755.0,3967.0,250.0,41678.0,0
32,30.0,126.0,31.0,90855.0,716.0,94.0,680.0,3831.0,277.0,27380.0,0
48,1.0,191.0,20.0,6804.0,10.0,39.0,587.0,2202.0,310.0,49885.0,1
44,28.0,90.0,21.0,55744.0,485.0,47.0,944.0,4788.0,179.0,49846.0,1
25,2.0,177.0,21.0,15649.0,10.0,47.0,882.0,4179.0,203.0,49851.0,1
5,26.0,365.0,29.0,93692.0,630.0,92.0,767.0,4277.0,245.0,29685.0,0
22,32.0,314.0,37.0,86879.0,792.0,96.0,589.0,3345.0,309.0,25583.0,0
62,19.0,336.0,38.0,95646.0,619.0,97.0,762.0,4330.0,247.0,25208.0,1
77,15.0,358.0,30.0,91345.0,684.0,92.0,718.0,4013.0,263.0,29231.0,1
6,11.0,170.0,37.0,84982.0,816.0,96.0,562.0,3179.0,318.0,26165.0,0
15,6.0,220.0,34.0,72469.0,979.0,95.0,328.0,1800.0,398.0,26902.0,0
60,13.0,213.0,45.0,64170.0,683.0,71.0,769.0,4018.0,244.0,43124.0,1
33,4.0,148.0,20.0,20235.0,27.0,42.0,919.0,4404.0,189.0,49997.0,1
6,36.0,249.0,38.0,74297.0,922.0,93.0,423.0,2324.0,366.0,28481.0,0
19,10.0,314.0,35.0,84952.0,844.0,97.0,522.0,2968.0,333.0,24963.0,0
40,12.0,235.0,44.0,64053.0,707.0,73.0,741.0,3881.0,255.0,42198.0,0
61,36.0,133.0,25.0,56729.0,739.0,69.0,717.0,3696.0,264.0,44178.0,1
29,27.0,322.0,40.0,88235.0,686.0,91.0,721.0,4002.0,262.0,30428.0,1
60,35.0,336.0,28.0,72700.0,859.0,84.0,538.0,2853.0,327.0,35528.0,1
16,38.0,264.0,33.0,71133.0,987.0,94.0,316.0,1725.0,402.0,27361.0,0
30,2.0,162.0,19.0,100.0,10.0,16.0,10.0,10.0,500.0,44171.0,1
50,34.0,264.0,41.0,73588.0,847.0,88.0,545.0,2948.0,325.0,32922.0,0
6,9.0,329.0,30.0,78484.0,870.0,90.0,506.0,2764.0,338.0,30792.0,0
46,24.0,119.0,32.0,99169.0,577.0,98.0,788.0,4501.0,237.0,23737.0,1
78,23.0,155.0,42.0,86214.0,661.0,86.0,755.0,4131.0,249.0,33884.0,1
67,32.0,97.0,20.0,39518.0,268.0,36.0,999.0,4984.0,158.0,49673.0,1
30,30.0,249.0,46.0,57191.0,587.0,63.0,863.0,4463.0,209.0,46459.0,1
41,34.0,329.0,31.0,82312.0,853.0,93.0,520.0,2899.0,333.0,28139.0,0
16,4.0,329.0,20.0,20094.0,23.0,42.0,916.0,4383.0,190.0,49995.0,1
29,8.0,278.0,36.0,77729.0,917.0,95.0,424.0,2368.0,366.0,26656.0,0
32,23.0,351.0,35.0,99961.0,570.0,100.0,788.0,4530.0,237.0,22154.0,1
24,35.0,300.0,35.0,80872.0,895.0,96.0,453.0,2556.0,356.0,25659.0,0
69,27.0,322.0,40.0,88235.0,686.0,91.0,721.0,4002.0,262.0,30428.0,1
53,36.0,314.0,31.0,75929.0,917.0,92.0,433.0,2365.0,363.0,29486.0,0
14,1.0,314.0,16.0,100.0,10.0,1.0,10.0,10.0,500.0,100.0,1
29,15.0,264.0,47.0,56814.0,554.0,60.0,890.0,4586.0,199.0,47305.0,1
20,12.0,191.0,42.0,75769.0,783.0,85.0,633.0,3410.0,294.0,35084.0,0
45,30.0,148.0,36.0,91878.0,720.0,98.0,666.0,3809.0,282.0,24095.0,0
42,34.0,213.0,41.0,73568.0,847.0,87.0,545.0,2948.0,325.0,32936.0,0
